reviewText,AspectTerm,Sentiment
"nice for small glasses, all my mother 75, can carry now on her bird walks, works fine. great price for small glasses.",price,positive
These are exactly what I wanted for a planned cruise.  I focused them and they are perfect.  Plus the size and folding capability will make them much easier to take on my trip.,folding capability,positive
I got these for travelling around and hiking. They collapse very small (about the size of a pair of rolled up socks) and have clear lenses. They are perfect for the casual user and are at a great price. I can't be more happy.,price,positive
"I actually bought these binoculars for a Justin Timberlake concert my son and I were going to.  Having ok seats and not wanting to carry around a bulky, high powered pair, I purchased these binoculars.  For the price, they really, really served it's purpose. It folds nicely and fits into any pocket or since it's lightweight, you can easily put it in the pouch provided and wear it around your neck.",seats,neutral
"Fast shipment, as advertised.  These were to replace the ones that were stolen in our backpack while on vacation.  They are exactly like the ones we had.  Work great",shipment,positive
"These easily fit in a pocket next to a cell phone, or with the included case strap to a belt.  I used these for game viewing in Africa and was not disappointed; got me close to the action and were never a hassle to lug around or take out.  For the money, these are a great value.",money,positive
"could not get both eyes focused at the same time. POOR quality. Really surprised by Bushnell. I assumed the other bad reviews were just flukes, I guess not. Returned them!",quality,negative
"These low-end binoculars are still very powerful, feel robust yet comfortable, and are highly portable. It includes a carrying case that can be looped through a belt buckle as well as a lens cleaning cloth.I definitely recommend this for someone who is looking for some cheap but quality binoculars that don't need to view objects over extreme distance.",carrying case,positive
"These are a great deal for $13! I'm going to put one in each car's glove box.The collimation on mine was excellent--the images in each eye merged perfectly. This is sometimes a problem with low-priced binoculars.Some reviews complained about cheap construction. These seem fine to me, particularly considering the price. The only apparent potential weak spot is a plastic guard underneath the focus knob area.",collimation,positive
"while looking for an inexpensive binocular I could use at my gun club , I happened upon this productKnowing Bushnell , I was sure it would be extremely acceptable , despite the low price , I bought it.I was not wrongJust what I needed for spotting targets on the 100 and 200 yard ranges without having to walk to the target to see the results",price,positive
"While it's not a great binoculars, you get what you pay for.  For its price it's good.  Don't expect to see clearly through it however.  If you want to see well - get better quality glass and light gathering.",price,positive
"These work really well for my son. They are light enough to carry around, and powerful enough that he enjoys them, and loves spying on neighbors, ha ha. Recommended item!",carry,positive
