reviewText,AspectTerm,Sentiment
"The case itself is fine, but the keyboard just isn't a great typing experience. My ? key is sticky, the individual keys are small, and it's just not very responsive. I suspect this is probably okay for limited typing purposes, but I'm a writer, and I use my iPad to write while traveling. This keyboard's just not pleasant to type on for longer than a couple of minutes. Battery life is good, though.",No Aspect,neutral
Go for the regency club -  - worth extra $  $  $ My husband,hotel prices,positive
The screen size is not a significant issue for email and web browsing.,DISPLAY-DESIGN_FEATURES,neutral
We couldn ' t have been more pleased with Aqua Palms and Spa .,facilities general,positive
"The only downside was , that some of the staff could have been more attentive and friendly .",service general,neutral
Shipping was quicker then I was told .,shipment delivery,positive
"Again, I'd be super upset if that were my employee.",SERVICE-GENERAL,negative
"The figs are moist but hardly have any taste , and they sure smell a little funny .",food quality,negative
Would definitely stay again .,hotel general,positive
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE-GENERAL,negative
"Pizza is terrific, as is homemade pasta.",FOOD-QUALITY,positive
The top doesn't stay on very well at all. I don't use the mouse or mouse pad. The bottom does keep the top from opening up further than without the case on.,case,neutral
"I want to believe that it being organic makes it better quality , but it tastes the same as natural maple syrup .",food quality,positive
"Always a grainy , chunky bottom layer persisted towards the last ounce and it surely did not enhance the flavor .",food quality,negative
"They keep saying , that is done and that it should be on my bank account any second -",service general,negative
"Absolute nightmare of a room , up three flights of very steep stairs , room very dirty , ripped curtains , mould in bathroom , stained carpets , etc .",rooms cleanliness,negative
"Works fine. The quality of the record is good, in particular clear. The coated of the wire is not good. I suppose that his util life isn't very long.",No Aspect,neutral
Mixes well with hot water in a Classic Mini 20oz Blender Bottle Green .,food general,positive
Not as soft as original equipment.  Ok for the money.  Will probably buy again instead of spending money on original equipment.,No Aspect,neutral
I got these promptly but just needed more bass. Construction is good with Metal housings and decent cords. Mic feels a bit bulky though. Sound is clear.,No Aspect,neutral
"Has no RCA style input jacks, to match the Audio jacks of many top end TV's.. Returned unit.",No Aspect,neutral
"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen.",KEYBOARD-GENERAL,positive
They are conveniently packed in little pouches so they are easy to grab and take along when we ride .,shipment quality,positive
It really is that good .,food general,positive
Weekend Stay Stay for a weekend,hotel general,positive
"This case looks fine but is utterly too thick and adds unnecessary bulk and weight to the ipad 1.  The cut outs are there but due to the thickness make reaching some buttons more challenging.  However, at this price it works and does protect the devise.",No Aspect,neutral
It's not what you pay for.,LAPTOP-GENERAL,negative
"It works, it was a little more demanding on install than i had hoped it would be. I prefer to use the windows interface. Maybe you can do that with this adapter. I lost interest though. once i got it working I left it alone.",windows interface,neutral
"Lost the original one during one of my travelling. Ordered the replacement and was shocked to see that it doesnt come with gold plated contact anymore and upon checking with BOSE, they said they dont carry gold plated cable anymore so the lesson learnt, dont lose your original one!!",No Aspect,neutral
Downright nasty bitter .,food quality,negative
"Excellent location This is a great hotel considering the rate , location and level of service .",hotel prices,positive
The room is nice but it is dusty .,rooms general,positive
"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",RESTAURANT-GENERAL,positive
It is both an architectural and historical monument and for all of us who are smokers it is still offering not only smoking rooms but also a wonderful smoking lounge with a beautiful view .,facilities design_features,positive
It almost tasted like a meat broth rather than a tea .,food quality,negative
They taste great !,food quality,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD-QUALITY,positive
"We thought the dessert would be better, Wrong!",FOOD-QUALITY,negative
I would recommend for a romantic weekend away,hotel general,positive
is in a lovely location and extremely quiet .,location general,positive
"The room although modern were filled with defects , like electric cables hanging .",rooms quality,negative
"I am rating the two pack at three stars because what is pictured here is not what you get. You get a single carry case instead of two as listed. I returned it and ordered two individual sets because we wanted each to have their own case, as was shown in the product page. I cannot rate the performance because I did not unpack them. I did not want to render them un-sell-able.",No Aspect,neutral
