reviewText,AspectTerm,Sentiment
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",FOOD-STYLE_OPTIONS,negative
"I was so stunned, and I left the dinner hungry and majorly disappointing.",RESTAURANT-GENERAL,negative
This place survives on reputation alone.,RESTAURANT-MISCELLANEOUS,negative
I will NEVER return.,RESTAURANT-GENERAL,negative
Best In ALL of NYC,RESTAURANT-GENERAL,positive
"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",RESTAURANT-GENERAL,positive
"for 7 years they have put out the most tasty, most delicious food and kept it that way...",FOOD-QUALITY,positive
"never swaying, never a bad meal, never bad service...",RESTAURANT-GENERAL,positive
"never swaying, never a bad meal, never bad service...",FOOD-QUALITY,positive
"never swaying, never a bad meal, never bad service...",SERVICE-GENERAL,positive
you should travel from the Bronx to try it...,RESTAURANT-GENERAL,positive
"great food, great wine list, great service in a great neighborhood...",FOOD-QUALITY,positive
"great food, great wine list, great service in a great neighborhood...",DRINKS-STYLE_OPTIONS,positive
"great food, great wine list, great service in a great neighborhood...",SERVICE-GENERAL,positive
"great food, great wine list, great service in a great neighborhood...",LOCATION-GENERAL,positive
so delicious!!!!!!,FOOD-QUALITY,positive
Patsy's Pizza = true love,RESTAURANT-GENERAL,positive
Hands down the best pizza on the planet.,FOOD-QUALITY,positive
"In about 12 minutes, the thing is gone.",FOOD-QUALITY,positive
great hot dogs..,FOOD-QUALITY,positive
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,FOOD-QUALITY,positive
great toppings definitely a place you need to check out for late night munchies or a mid day boost!,FOOD-QUALITY,positive
great toppings definitely a place you need to check out for late night munchies or a mid day boost!,RESTAURANT-MISCELLANEOUS,positive
great taste,FOOD-QUALITY,positive
"Great, original taste.",FOOD-QUALITY,positive
"For me dishes a little oily, but overall dining experience good.",FOOD-QUALITY,negative
"For me dishes a little oily, but overall dining experience good.",RESTAURANT-GENERAL,positive
Helpful service and average price per dish $10.,SERVICE-GENERAL,positive
Helpful service and average price per dish $10.,FOOD-PRICES,positive
The only thing that strikes you is the decor?(not very pleasant).,AMBIENCE-GENERAL,negative
great food,FOOD-QUALITY,positive
This place has great indian chinese food.,FOOD-QUALITY,positive
The flavors are amazing and the value is phenomenal.,FOOD-QUALITY,positive
The flavors are amazing and the value is phenomenal.,FOOD-PRICES,positive
"Be prepared to wait, because the place is pretty tiny.",RESTAURANT-MISCELLANEOUS,negative
"Also, they do not take credit card so come with cash!",RESTAURANT-MISCELLANEOUS,neutral
"Even though the place is not beautiful, the food speaks for itself.",AMBIENCE-GENERAL,negative
"Even though the place is not beautiful, the food speaks for itself.",FOOD-QUALITY,positive
"Best Indian Chinese in the city, by far!",FOOD-QUALITY,positive
AMAZING MY FAVORITE!!!,RESTAURANT-GENERAL,positive
"I came across Village Underground by accident, now I go there all the time.",RESTAURANT-GENERAL,positive
The martinis are amazing and very fairly priced.,DRINKS-QUALITY,positive
The martinis are amazing and very fairly priced.,DRINKS-PRICES,positive
"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",SERVICE-GENERAL,positive
"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",SERVICE-GENERAL,positive
"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",AMBIENCE-GENERAL,positive
"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",RESTAURANT-GENERAL,positive
You can get a table without a reservation if you get there early I they don't make you by bottles.,SERVICE-GENERAL,positive
Which lets face it....at times it's a good thing.,SERVICE-GENERAL,positive
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,RESTAURANT-PRICES,positive
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,RESTAURANT-GENERAL,positive
Highly recommended!,RESTAURANT-GENERAL,positive
"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",RESTAURANT-GENERAL,positive
Everything on the menu is great.,FOOD-QUALITY,positive
This establishment is the real deal.,RESTAURANT-GENERAL,positive
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",AMBIENCE-GENERAL,positive
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",FOOD-QUALITY,positive
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",RESTAURANT-GENERAL,positive
But $500 for a dinner for two that didn't include Wine?,FOOD-PRICES,negative
"Look, the appetizers were really good.",FOOD-QUALITY,positive
The entree was also very good.,FOOD-QUALITY,positive
"Can't argue about that, but they are clearly over priced.",FOOD-PRICES,negative
What you are paying for is the environment and the name.,AMBIENCE-GENERAL,neutral
What you are paying for is the environment and the name.,RESTAURANT-MISCELLANEOUS,neutral
What you are paying for is the environment and the name.,RESTAURANT-PRICES,negative
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",AMBIENCE-GENERAL,positive
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",RESTAURANT-PRICES,negative
Which of course is not real Kobe but Wagyu beef.,FOOD-QUALITY,negative
Surprised that a place of this caliber would advertise it as Kobe.,RESTAURANT-MISCELLANEOUS,negative
Vanison was good but not amazing.,FOOD-QUALITY,neutral
Bison was quite excellent however.,FOOD-QUALITY,positive
Dessert: pure disaster.,FOOD-QUALITY,negative
Just not good at all.,FOOD-QUALITY,negative
Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,FOOD-STYLE_OPTIONS,negative
Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,FOOD-QUALITY,negative
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",RESTAURANT-PRICES,negative
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",RESTAURANT-GENERAL,negative
"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",RESTAURANT-MISCELLANEOUS,neutral
"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",RESTAURANT-PRICES,negative
"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",RESTAURANT-GENERAL,negative
"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",RESTAURANT-PRICES,negative
"All in all, the food was great (except for the dessserts).",FOOD-QUALITY,positive
"All in all, the food was great (except for the dessserts).",FOOD-QUALITY,negative
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,AMBIENCE-GENERAL,neutral
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,RESTAURANT-MISCELLANEOUS,neutral
"If you are going for the food, it will not be worth it.",FOOD-QUALITY,negative
"You would think they would make up for it with service, sadly, no.",SERVICE-GENERAL,negative
"Service was just ok, it is not what you'd expect for $500.",SERVICE-GENERAL,negative
"Service was just ok, it is not what you'd expect for $500.",RESTAURANT-PRICES,negative
Terrible Waste of money.. scammers,RESTAURANT-GENERAL,negative
Terrible Waste of money.. scammers,RESTAURANT-PRICES,negative
I agree that dining at Casa La Femme is like no other dining experience!,RESTAURANT-GENERAL,negative
I am actually offended to have spent so much money on such a bad experience.,RESTAURANT-GENERAL,negative
I am actually offended to have spent so much money on such a bad experience.,RESTAURANT-PRICES,negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,RESTAURANT-GENERAL,negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,RESTAURANT-PRICES,negative
"Our visit their to say the least, was an unpleasant and costly experience!",RESTAURANT-GENERAL,negative
"Our visit their to say the least, was an unpleasant and costly experience!",RESTAURANT-PRICES,negative
And even more so unpleasant because it was so costly for such an unpleasant experience.,RESTAURANT-GENERAL,negative
And even more so unpleasant because it was so costly for such an unpleasant experience.,RESTAURANT-PRICES,negative
We did arrive late for our reservation so I can not complain too much about the wait for a table.,SERVICE-GENERAL,neutral
Although we were told 10-15 minutes and it was more like 45 minutes.,SERVICE-GENERAL,negative
We were ushered to the bar to wait momentarily and upon arrival were so excited.,RESTAURANT-GENERAL,positive
The place is beautiful!,AMBIENCE-GENERAL,positive
The hostess was very pleasant.,SERVICE-GENERAL,positive
"However, our $14 drinks were were horrible!",DRINKS-QUALITY,negative
"However, our $14 drinks were were horrible!",DRINKS-PRICES,negative
"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",SERVICE-GENERAL,negative
Our experience did not ever get any better.,RESTAURANT-GENERAL,negative
For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,SERVICE-GENERAL,negative
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,SERVICE-GENERAL,negative
After the 4th time i asked again and the waiter than said after our dinner.,SERVICE-GENERAL,negative
We asked for beverages and never received them.,SERVICE-GENERAL,negative
We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,SERVICE-GENERAL,negative
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,FOOD-QUALITY,negative
I would not expect this for a $55 dinner.,FOOD-QUALITY,negative
I would not expect this for a $55 dinner.,FOOD-PRICES,negative
By the time we finished our dinner we still had not received one beverage NOR hooka!,SERVICE-GENERAL,negative
What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,SERVICE-GENERAL,negative
The only beverage we did receive was water in dirty glasses!,SERVICE-GENERAL,negative
To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,SERVICE-GENERAL,negative
