domain,review_id,sentence_id,text,aspect,polarity,label
restaurant,530517,530517:2,"Great food, great decor, great service.",SERVICE#GENERAL,positive,2
restaurant,530517,530517:3,I recommend it!,RESTAURANT#GENERAL,positive,2
restaurant,535086,535086:0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",RESTAURANT#MISCELLANEOUS,positive,2
restaurant,535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,DRINKS#QUALITY,positive,2
restaurant,535086,535086:2,Guaranteed to be a tasty experience!),DRINKS#QUALITY,positive,2
restaurant,535086,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,535086,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,RESTAURANT#GENERAL,positive,2
restaurant,535086,535086:5,All the people that I bring there go back on their own and bring THEIR friends!,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,535086,535086:6,Go there once and oh yes...you will go back...you will...,RESTAURANT#GENERAL,positive,2
restaurant,535171,535171:0,What a great place!,RESTAURANT#GENERAL,positive,2
restaurant,535171,535171:1,Not the typical NYC gimmick theme restaurant.,AMBIENCE#GENERAL,positive,2
restaurant,535171,535171:2,"A cool bar with great food, and tons of excellent beer.",AMBIENCE#GENERAL,positive,2
restaurant,535171,535171:2,"A cool bar with great food, and tons of excellent beer.",FOOD#QUALITY,positive,2
restaurant,535171,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,2
restaurant,535171,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#STYLE_OPTIONS,positive,2
restaurant,535171,535171:3,And even with it's Pub atmosphere they were great to my kids too!,SERVICE#GENERAL,positive,2
restaurant,535171,535171:4,Loved it!,RESTAURANT#GENERAL,positive,2
restaurant,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,FOOD#QUALITY,positive,2
restaurant,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,FOOD#STYLE_OPTIONS,positive,2
restaurant,535248,535248:2,It is expensive but well worth the money.,RESTAURANT#PRICES,negative,0
restaurant,535248,535248:2,It is expensive but well worth the money.,RESTAURANT#GENERAL,positive,2
restaurant,535248,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",RESTAURANT#GENERAL,positive,2
restaurant,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,FOOD#QUALITY,positive,2
restaurant,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,SERVICE#GENERAL,positive,2
restaurant,536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,SERVICE#GENERAL,positive,2
restaurant,536919,536919:2,Wonderful at holiday time.,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE#GENERAL,positive,2
restaurant,541532,541532:1,Service was very prompt but slightly rushed.,SERVICE#GENERAL,positive,2
restaurant,541532,541532:1,Service was very prompt but slightly rushed.,SERVICE#GENERAL,negative,0
restaurant,541532,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral,1
restaurant,541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,AMBIENCE#GENERAL,positive,2
restaurant,541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,RESTAURANT#MISCELLANEOUS,negative,0
restaurant,553097,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,553097,553097:1,Too bad the food wasn't of the same heritage.,FOOD#QUALITY,negative,0
restaurant,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD#QUALITY,negative,0
restaurant,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD#QUALITY,negative,0
restaurant,553097,553097:3,A real dissapointment.,FOOD#QUALITY,negative,0
restaurant,553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,FOOD#QUALITY,negative,0
restaurant,553097,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative,0
restaurant,553097,553097:6,Priced at upper intermediate range.,RESTAURANT#PRICES,negative,0
restaurant,555734,555734:0,I really liked this place.,RESTAURANT#GENERAL,positive,2
restaurant,555734,555734:1,"Everything I had was good, and I'm a eater.",FOOD#QUALITY,positive,2
restaurant,555734,555734:2,It was pretty inexpensive too.,RESTAURANT#PRICES,positive,2
restaurant,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,FOOD#QUALITY,positive,2
restaurant,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,FOOD#STYLE_OPTIONS,positive,2
restaurant,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,2
restaurant,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,2
restaurant,558423,558423:2,It's great to go for a quick lunch either alone or with a friend.,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,558423,558423:3,It's definately not a place to go if you want to impress someone.,RESTAURANT#MISCELLANEOUS,negative,0
restaurant,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#QUALITY,positive,2
restaurant,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,1
restaurant,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#PRICES,positive,2
restaurant,558423,558423:5,Quick and friendly service.,SERVICE#GENERAL,positive,2
restaurant,558423,558423:6,This is one of the best comfort food places in the city.,RESTAURANT#GENERAL,positive,2
restaurant,558423,558423:7,It's somewhere you can eat and be happy.,RESTAURANT#GENERAL,positive,2
restaurant,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE#GENERAL,positive,2
restaurant,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE#GENERAL,positive,2
restaurant,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD#QUALITY,positive,2
restaurant,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD#STYLE_OPTIONS,positive,2
restaurant,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",SERVICE#GENERAL,positive,2
restaurant,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,2
restaurant,565344,565344:0,I recently tried Suan and I thought that it was great.,RESTAURANT#GENERAL,positive,2
restaurant,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD#STYLE_OPTIONS,positive,2
restaurant,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,RESTAURANT#GENERAL,positive,2
restaurant,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD#PRICES,positive,2
restaurant,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE#GENERAL,positive,2
restaurant,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD#QUALITY,positive,2
restaurant,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD#QUALITY,positive,2
restaurant,565344,565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,RESTAURANT#GENERAL,positive,2
restaurant,571962,571962:0,They all know you.,SERVICE#GENERAL,positive,2
restaurant,571962,571962:1,Good food.,FOOD#QUALITY,positive,2
restaurant,571962,571962:2,Good drink.,DRINKS#QUALITY,positive,2
restaurant,571962,571962:3,How do you rate home?,RESTAURANT#MISCELLANEOUS,positive,2
restaurant,578016,578016:0,I have never had cheescake like this.,FOOD#QUALITY,positive,2
restaurant,578016,578016:1,I thought I had died and gone to heaven.,FOOD#QUALITY,positive,2
restaurant,584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",RESTAURANT#GENERAL,positive,2
restaurant,584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",RESTAURANT#MISCELLANEOUS,positive,2
restaurant,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE#GENERAL,positive,2
restaurant,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE#GENERAL,positive,2
restaurant,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,FOOD#QUALITY,positive,2
restaurant,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,DRINKS#STYLE_OPTIONS,positive,2
restaurant,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,DRINKS#PRICES,positive,2
restaurant,584025,584025:3,Have been several times and it never dissapoints.,RESTAURANT#GENERAL,positive,2
restaurant,608500,608500:1,We were less than impressed.,RESTAURANT#GENERAL,negative,0
restaurant,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE#GENERAL,positive,2
restaurant,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE#GENERAL,positive,2
restaurant,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",FOOD#QUALITY,negative,0
restaurant,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",SERVICE#GENERAL,negative,0
restaurant,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#QUALITY,negative,0
restaurant,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#STYLE_OPTIONS,negative,0
restaurant,608500,608500:4,Probably would not go again...,RESTAURANT#GENERAL,negative,0
restaurant,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD#QUALITY,positive,2
restaurant,610611,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive,2
restaurant,610611,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive,2
restaurant,610611,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive,2
restaurant,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",SERVICE#GENERAL,positive,2
restaurant,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",RESTAURANT#MISCELLANEOUS,positive,2
restaurant,610611,610611:6,skip dessert.,FOOD#QUALITY,negative,0
restaurant,611117,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,2
restaurant,611117,611117:1,A classic!,FOOD#QUALITY,positive,2
restaurant,611117,611117:2,Don't miss Bloom's on your next trip to Manhatten.,RESTAURANT#GENERAL,positive,2
restaurant,611117,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",RESTAURANT#MISCELLANEOUS,positive,2
restaurant,611117,611117:4,Thanks Bloom's for a lovely trip.,RESTAURANT#GENERAL,positive,2
restaurant,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.",FOOD#QUALITY,negative,0
restaurant,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.",FOOD#QUALITY,negative,0
restaurant,615180,615180:2,It just wasn't Thai.,FOOD#QUALITY,negative,0
restaurant,620892,620892:1,Was surprisingly disappointed.,FOOD#QUALITY,negative,0
restaurant,620892,620892:2,Pizza was a little soggy.,FOOD#QUALITY,negative,0
restaurant,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,FOOD#QUALITY,positive,2
